MacroPlot Purpose,MacroPlot UTM X,MacroPlot UTM Y,MacroPlot UTM Zone,MacroPlot Name,Monitoring Status,Date,Index,Transect,SampLoc,OffSet,LittDep,DuffDep,FuelbedDep,DLFuConSt,Comment,UV1,UV2,UV3,NumTran,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483646,1,10,FALSE,1.1,3.3,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483645,1,15,FALSE,0.4,1.2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483644,1,20,FALSE,0.3,2.9,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483643,1,25,FALSE,0.4,1.6,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483642,1,30,FALSE,0.5,1.3,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483641,1,35,FALSE,0.4,1.6,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483640,1,40,FALSE,0.6,1.7,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483639,1,45,FALSE,0.6,0.9,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483638,2,1,FALSE,0.3,1.2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483637,2,5,FALSE,0.3,1.3,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483636,2,10,FALSE,0.4,1.1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483635,2,15,FALSE,0.3,0.3,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483634,2,20,FALSE,0.3,1.7,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483633,2,25,FALSE,0.4,2.2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483632,2,30,FALSE,1.3,2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483631,2,35,FALSE,0.3,2.1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483630,2,40,FALSE,0.7,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483629,2,45,FALSE,0.4,2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483628,3,1,FALSE,0.4,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483627,3,5,FALSE,0.5,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483626,3,10,FALSE,0.9,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483625,3,15,FALSE,0.7,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483624,3,20,FALSE,0.6,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483623,3,25,TRUE,0.5,0.7,,LARO,2 FT RIGHT,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483622,3,30,FALSE,1.1,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483621,3,35,FALSE,1.6,0.7,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483620,3,40,FALSE,1.3,0.7,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483619,3,45,FALSE,1.7,0.7,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483618,4,1,FALSE,0.5,1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483617,4,5,FALSE,0.7,0.9,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483616,4,10,FALSE,1.1,1.1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483615,4,15,FALSE,1.7,1.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483614,4,20,FALSE,0.7,1.2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483613,4,25,FALSE,1,1.2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483612,4,30,FALSE,0.2,2.1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483611,4,35,FALSE,0.6,0.9,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483610,4,40,FALSE,0.6,2.1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483609,4,45,FALSE,0.7,1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,,,,,,,,,,,,,4,aj;ch,aj;ch,,,,,TRUE
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483648,1,45,FALSE,0.6,3,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483647,1,40,FALSE,0.7,1.8,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483646,1,35,FALSE,2.2,1.7,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483645,1,30,FALSE,1.2,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483644,1,25,FALSE,1.5,1.1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483643,1,20,FALSE,0.5,0,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483642,1,15,FALSE,0.6,1.1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483641,1,10,FALSE,1.5,3.3,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483640,1,5,FALSE,0.6,1.7,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483639,1,1,FALSE,1.4,1.9,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483638,2,1,FALSE,0.6,0.8,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483637,2,5,FALSE,0.7,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483636,2,10,FALSE,0.9,1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483635,2,15,FALSE,0.6,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483634,2,20,FALSE,0.4,1.1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483633,2,25,FALSE,0.4,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483632,2,30,FALSE,0.2,1.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483631,2,35,FALSE,0.4,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483630,2,40,FALSE,0.7,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483629,2,45,FALSE,1.5,0.7,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483628,3,1,FALSE,0.3,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483627,3,5,FALSE,0.6,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483626,3,10,FALSE,0.5,1.1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483625,3,15,FALSE,1,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483624,3,20,FALSE,0.8,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483623,3,25,FALSE,2,1.2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483622,3,30,FALSE,0.8,0.2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483621,3,35,FALSE,0.6,0.8,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483620,3,40,FALSE,0.4,0,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483619,3,45,FALSE,0.4,0.8,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483618,4,1,FALSE,0.2,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483617,4,5,FALSE,0.3,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483616,4,10,FALSE,0.6,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483615,4,15,FALSE,0.4,0.3,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483614,4,20,FALSE,0.7,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483613,4,25,FALSE,0.2,1.2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483612,4,30,FALSE,0.5,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483611,4,35,FALSE,0.3,1.3,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483610,4,40,FALSE,2.3,4.2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483609,4,45,FALSE,0.8,0,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,,,,,,,,,,,,,4,aj;ch,aj;ch,,,,,TRUE
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483648,1,45,FALSE,0.6,3,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483647,1,40,FALSE,0.7,1.8,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483646,1,35,FALSE,2.2,1.7,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483645,1,30,FALSE,1.2,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483644,1,25,FALSE,1.5,1.1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483643,1,20,FALSE,0.5,0,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483642,1,15,FALSE,0.6,1.1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483641,1,10,FALSE,1.5,3.3,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483640,1,5,FALSE,0.6,1.7,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483639,1,1,FALSE,1.4,1.9,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483638,2,1,FALSE,0.6,0.8,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483637,2,5,FALSE,0.7,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483636,2,10,FALSE,0.9,1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483635,2,15,FALSE,0.6,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483634,2,20,FALSE,0.4,1.1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483633,2,25,FALSE,0.4,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483632,2,30,FALSE,0.2,1.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483631,2,35,FALSE,0.4,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483630,2,40,FALSE,0.7,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483629,2,45,FALSE,1.5,0.7,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483628,3,1,FALSE,0.3,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483627,3,5,FALSE,0.6,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483626,3,10,FALSE,0.5,1.1,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483625,3,15,FALSE,1,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483624,3,20,FALSE,0.8,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483623,3,25,FALSE,2,1.2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483622,3,30,FALSE,0.8,0.2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483621,3,35,FALSE,0.6,0.8,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483620,3,40,FALSE,0.4,0,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483619,3,45,FALSE,0.4,0.8,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483618,4,1,FALSE,0.2,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483617,4,5,FALSE,0.3,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483616,4,10,FALSE,0.6,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483615,4,15,FALSE,0.4,0.3,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483614,4,20,FALSE,0.7,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483613,4,25,FALSE,0.2,1.2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483612,4,30,FALSE,0.5,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483611,4,35,FALSE,0.3,1.3,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483610,4,40,FALSE,2.3,4.2,,LARO,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483609,4,45,FALSE,0.8,0,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,,,,,,,,,,,,,4,LGG; AC,LGG,,,,,TRUE
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483648,1,1,FALSE,0.6,0.2,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483647,1,5,FALSE,0.7,0.3,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483646,1,10,FALSE,1.3,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483645,1,15,FALSE,2.3,0.9,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483644,1,20,FALSE,2.7,2.4,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483643,1,25,FALSE,1.1,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483642,1,30,FALSE,1.8,0.7,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483641,1,35,FALSE,1.4,1.6,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483640,1,40,FALSE,0.9,0.7,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483639,1,45,FALSE,1.6,2.4,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483638,2,1,FALSE,0.7,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483637,2,5,FALSE,1.5,0.8,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483636,2,10,FALSE,1.4,0.73,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483635,2,15,FALSE,1.9,1.9,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483634,2,20,FALSE,1.8,1.2,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483633,2,25,FALSE,1.7,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483632,2,30,FALSE,0.9,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483631,2,35,FALSE,1.5,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483630,2,40,FALSE,1.2,0.7,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483629,2,45,FALSE,1.3,0.7,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483628,3,1,FALSE,1.1,2.3,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483627,3,5,FALSE,0.7,1.3,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483626,3,10,FALSE,0.9,0.7,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483625,3,15,FALSE,1.3,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483624,3,20,FALSE,0.4,0.1,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483623,3,25,FALSE,0.9,0.3,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483622,3,30,FALSE,0.2,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483621,3,35,FALSE,0.8,0.4,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483620,3,40,FALSE,0.4,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483619,3,45,FALSE,0.5,0.1,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483618,4,1,FALSE,2,1.5,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483617,4,5,FALSE,0.7,1,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483616,4,10,FALSE,1.5,0.8,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483615,4,15,FALSE,0.8,0.8,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483614,4,20,FALSE,0.8,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483613,4,25,FALSE,0.9,1.2,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483612,4,30,FALSE,0.7,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483611,4,35,FALSE,0.8,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483610,4,40,FALSE,1.2,0.6,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483609,4,45,FALSE,1.4,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Post,6/28/2018 10:49,,,,,,,,,,,,,4,jb;hi;ch;cd;aj,ch,,,,,TRUE
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Post,6/28/2018 10:49,-2147483648,1,1,FALSE,0.2,0.5,,LARO,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Post,6/28/2018 10:49,-2147483647,1,5,FALSE,0.5,0.5,,LARO,,,,,,,,,,,,
